,Date,Price,calendar_quarter
116,2015-04-30,27.881208419799805,Q2 2015
117,2015-05-31,29.145320892333984,Q2 2015
118,2015-06-30,28.060314178466797,Q2 2015
119,2015-07-31,27.136375427246094,Q3 2015
120,2015-08-31,25.340059280395508,Q3 2015
121,2015-09-30,24.7872314453125,Q3 2015
122,2015-10-31,26.854707717895508,Q4 2015
123,2015-11-30,26.698833465576172,Q4 2015
124,2015-12-31,23.755861282348633,Q4 2015
125,2016-01-31,21.96842384338379,Q1 2016
126,2016-02-29,21.94013786315918,Q1 2016
127,2016-03-31,24.731157302856445,Q1 2016
128,2016-04-30,21.2707462310791,Q2 2016
129,2016-05-31,22.797405242919922,Q2 2016
130,2016-06-30,21.824871063232422,Q2 2016
131,2016-07-31,23.790489196777344,Q3 2016
132,2016-08-31,24.353168487548828,Q3 2016
133,2016-09-30,25.948410034179688,Q3 2016
134,2016-10-31,26.060884475708008,Q4 2016
135,2016-11-30,25.49793815612793,Q4 2016
136,2016-12-31,26.720701217651367,Q4 2016
137,2017-01-31,27.996519088745117,Q1 2017
138,2017-02-28,31.741832733154297,Q1 2017
139,2017-03-31,33.287330627441406,Q1 2017
140,2017-04-30,33.28500747680664,Q2 2017
141,2017-05-31,35.541988372802734,Q2 2017
142,2017-06-30,33.50849151611328,Q2 2017
143,2017-07-31,34.60435485839844,Q3 2017
144,2017-08-31,38.306983947753906,Q3 2017
145,2017-09-30,35.99922180175781,Q3 2017
146,2017-10-31,39.484230041503906,Q4 2017
147,2017-11-30,40.28488540649414,Q4 2017
148,2017-12-31,39.67070007324219,Q4 2017
149,2018-01-31,39.248748779296875,Q1 2018
150,2018-02-28,41.924930572509766,Q1 2018
151,2018-03-31,39.49116134643555,Q1 2018
152,2018-04-30,38.89801788330078,Q2 2018
153,2018-05-31,44.154075622558594,Q2 2018
154,2018-06-30,43.738216400146484,Q2 2018
155,2018-07-31,44.9621467590332,Q3 2018
156,2018-08-31,53.97356414794922,Q3 2018
157,2018-09-30,53.525428771972656,Q3 2018
158,2018-10-31,51.89409255981445,Q4 2018
159,2018-11-30,42.49101638793945,Q4 2018
160,2018-12-31,37.532386779785156,Q4 2018
161,2019-01-31,39.602439880371094,Q1 2019
162,2019-02-28,41.37569046020508,Q1 2019
163,2019-03-31,45.390220642089844,Q1 2019
164,2019-04-30,47.95185852050781,Q2 2019
165,2019-05-31,41.99561309814453,Q2 2019
166,2019-06-30,47.476837158203125,Q2 2019
167,2019-07-31,51.10380935668945,Q3 2019
168,2019-08-31,50.26258087158203,Q3 2019
169,2019-09-30,53.92981719970703,Q3 2019
170,2019-10-31,59.89899826049805,Q4 2019
171,2019-11-30,64.54440307617188,Q4 2019
172,2019-12-31,70.92037200927734,Q4 2019
173,2020-01-31,74.75078582763672,Q1 2020
174,2020-02-29,66.17674255371094,Q1 2020
175,2020-03-31,61.56016540527344,Q1 2020
176,2020-04-30,71.125,Q2 2020
177,2020-05-31,77.17733001708984,Q2 2020
178,2020-06-30,88.55219268798828,Q2 2020
179,2020-07-31,103.17498016357422,Q3 2020
180,2020-08-31,125.51950073242188,Q3 2020
181,2020-09-30,112.65045166015625,Q3 2020
182,2020-10-31,105.89006042480469,Q4 2020
183,2020-11-30,116.0018539428711,Q4 2020
184,2020-12-31,129.2926025390625,Q4 2020
185,2021-01-31,128.58128356933594,Q1 2021
186,2021-02-28,118.33182525634766,Q1 2021
187,2021-03-31,119.2003402709961,Q1 2021
188,2021-04-30,128.28555297851562,Q2 2021
189,2021-05-31,121.80746459960938,Q2 2021
190,2021-06-30,133.87973022460938,Q2 2021
191,2021-07-31,142.5795440673828,Q3 2021
192,2021-08-31,148.63763427734375,Q3 2021
193,2021-09-30,138.5248565673828,Q3 2021
194,2021-10-31,146.6503143310547,Q4 2021
195,2021-11-30,162.0606231689453,Q4 2021
196,2021-12-31,174.0901336669922,Q4 2021
197,2022-01-31,171.3548126220703,Q1 2022
198,2022-02-28,162.09036254882812,Q1 2022
199,2022-03-31,171.40625,Q1 2022
200,2022-04-30,154.75741577148438,Q2 2022
201,2022-05-31,146.32374572753906,Q2 2022
202,2022-06-30,134.40866088867188,Q2 2022
203,2022-07-31,159.7626495361328,Q3 2022
204,2022-08-31,154.77679443359375,Q3 2022
205,2022-09-30,136.05233764648438,Q3 2022
206,2022-10-31,150.95709228515625,Q4 2022
207,2022-11-30,145.97134399414062,Q4 2022
208,2022-12-31,128.12303161621094,Q4 2022
209,2023-01-31,142.2833251953125,Q1 2023
210,2023-02-28,145.5819091796875,Q1 2023
211,2023-03-31,162.85499572753906,Q1 2023
212,2023-04-30,167.57571411132812,Q2 2023
213,2023-05-31,175.2939910888672,Q2 2023
214,2023-06-30,191.82945251464844,Q2 2023
215,2023-07-31,194.2821044921875,Q3 2023
216,2023-08-31,186.04763793945312,Q3 2023
217,2023-09-30,169.54925537109375,Q3 2023
218,2023-10-31,169.11355590820312,Q4 2023
219,2023-11-30,188.35533142089844,Q4 2023
220,2023-12-31,190.9136505126953,Q4 2023
221,2024-01-31,182.85189819335938,Q1 2024
222,2024-02-29,179.46127319335938,Q1 2024
223,2024-03-31,170.25735473632812,Q1 2024
224,2024-04-30,169.11553955078125,Q2 2024
225,2024-05-31,191.13815307617188,Q2 2024
226,2024-06-30,209.4019317626953,Q2 2024
227,2024-07-31,220.795654296875,Q3 2024
228,2024-08-31,227.9391632080078,Q3 2024
229,2024-09-30,231.92063903808594,Q3 2024
230,2024-10-31,224.86349487304688,Q4 2024
231,2024-11-30,236.490478515625,Q4 2024
232,2024-12-31,249.5341796875,Q4 2024
233,2025-01-31,235.16519165039062,Q1 2025
234,2025-02-28,241.24948120117188,Q1 2025
235,2025-03-31,221.58761596679688,Q1 2025
236,2025-04-30,211.9811248779297,Q2 2025
237,2025-05-31,200.622314453125,Q2 2025
238,2025-06-30,204.93740844726562,Q2 2025
239,2025-07-31,207.33470153808594,Q3 2025
240,2025-08-31,232.13999938964844,Q3 2025
