,Date,Price,calendar_quarter
112,2014-12-31,39.668312072753906,Q4 2014
113,2015-01-31,34.501617431640625,Q1 2015
114,2015-02-28,37.714412689208984,Q1 2015
115,2015-03-31,34.970767974853516,Q1 2015
116,2015-04-30,41.83418273925781,Q2 2015
117,2015-05-31,40.56517791748047,Q2 2015
118,2015-06-30,38.21922302246094,Q2 2015
119,2015-07-31,40.42667007446289,Q3 2015
120,2015-08-31,37.92228698730469,Q3 2015
121,2015-09-30,38.56709289550781,Q3 2015
122,2015-10-31,45.869239807128906,Q4 2015
123,2015-11-30,47.67849349975586,Q4 2015
124,2015-12-31,48.66979217529297,Q4 2015
125,2016-01-31,48.32766342163086,Q1 2016
126,2016-02-29,44.954917907714844,Q1 2016
127,2016-03-31,48.79835891723633,Q1 2016
128,2016-04-30,44.06254196166992,Q2 2016
129,2016-05-31,47.15556335449219,Q2 2016
130,2016-06-30,45.52735900878906,Q2 2016
131,2016-07-31,50.42976379394531,Q3 2016
132,2016-08-31,51.44239044189453,Q3 2016
133,2016-09-30,51.56773376464844,Q3 2016
134,2016-10-31,53.64476776123047,Q4 2016
135,2016-11-30,54.313621520996094,Q4 2016
136,2016-12-31,56.00809860229492,Q4 2016
137,2017-01-31,58.270423889160156,Q1 2017
138,2017-02-28,58.01613998413086,Q1 2017
139,2017-03-31,59.72090148925781,Q1 2017
140,2017-04-30,62.07853698730469,Q2 2017
141,2017-05-31,63.692874908447266,Q2 2017
142,2017-06-30,62.86299514770508,Q2 2017
143,2017-07-31,66.30116271972656,Q3 2017
144,2017-08-31,68.55229187011719,Q3 2017
145,2017-09-30,68.29557800292969,Q3 2017
146,2017-10-31,76.262939453125,Q4 2017
147,2017-11-30,77.55817413330078,Q4 2017
148,2017-12-31,78.82054138183594,Q4 2017
149,2018-01-31,87.54663848876953,Q1 2018
150,2018-02-28,86.80992889404297,Q1 2018
151,2018-03-31,84.4954605102539,Q1 2018
152,2018-04-30,86.57848358154297,Q2 2018
153,2018-05-31,91.90019989013672,Q2 2018
154,2018-06-30,91.68637084960938,Q2 2018
155,2018-07-31,98.63187408447266,Q3 2018
156,2018-08-31,104.84497833251953,Q3 2018
157,2018-09-30,106.7490463256836,Q3 2018
158,2018-10-31,99.69280242919922,Q4 2018
159,2018-11-30,103.94804382324219,Q4 2018
160,2018-12-31,95.21149444580078,Q4 2018
161,2019-01-31,97.89247131347656,Q1 2019
162,2019-02-28,105.46521759033203,Q1 2019
163,2019-03-31,111.02889251708984,Q1 2019
164,2019-04-30,122.94705200195312,Q2 2019
165,2019-05-31,116.863525390625,Q2 2019
166,2019-06-30,126.57693481445312,Q2 2019
167,2019-07-31,128.75961303710938,Q3 2019
168,2019-08-31,130.69578552246094,Q3 2019
169,2019-09-30,131.804931640625,Q3 2019
170,2019-10-31,135.91940307617188,Q4 2019
171,2019-11-30,144.00149536132812,Q4 2019
172,2019-12-31,150.01345825195312,Q4 2019
173,2020-01-31,161.93267822265625,Q1 2020
174,2020-02-29,154.53433227539062,Q1 2020
175,2020-03-31,150.4327392578125,Q1 2020
176,2020-04-30,170.940673828125,Q2 2020
177,2020-05-31,175.2810821533203,Q2 2020
178,2020-06-30,194.6599884033203,Q2 2020
179,2020-07-31,196.0947723388672,Q3 2020
180,2020-08-31,216.24391174316406,Q3 2020
181,2020-09-30,201.66976928710938,Q3 2020
182,2020-10-31,194.13336181640625,Q4 2020
183,2020-11-30,205.79312133789062,Q4 2020
184,2020-12-31,213.82032775878906,Q4 2020
185,2021-01-31,222.99142456054688,Q1 2021
186,2021-02-28,223.9097137451172,Q1 2021
187,2021-03-31,227.17617797851562,Q1 2021
188,2021-04-30,242.98797607421875,Q2 2021
189,2021-05-31,241.1345977783203,Q2 2021
190,2021-06-30,261.6283264160156,Q2 2021
191,2021-07-31,275.158935546875,Q3 2021
192,2021-08-31,292.1062316894531,Q3 2021
193,2021-09-30,272.7924499511719,Q3 2021
194,2021-10-31,320.88330078125,Q4 2021
195,2021-11-30,320.471923828125,Q4 2021
196,2021-12-31,326.0265808105469,Q4 2021
197,2022-01-31,301.462158203125,Q1 2022
198,2022-02-28,290.24407958984375,Q1 2022
199,2022-03-31,299.4917907714844,Q1 2022
200,2022-04-30,269.58245849609375,Q2 2022
201,2022-05-31,264.70916748046875,Q2 2022
202,2022-06-30,250.06529235839844,Q2 2022
203,2022-07-31,273.3455810546875,Q3 2022
204,2022-08-31,255.12347412109375,Q3 2022
205,2022-09-30,227.24691772460938,Q3 2022
206,2022-10-31,226.49562072753906,Q4 2022
207,2022-11-30,249.64871215820312,Q4 2022
208,2022-12-31,234.65843200683594,Q4 2022
209,2023-01-31,242.47642517089844,Q1 2023
210,2023-02-28,244.66305541992188,Q1 2023
211,2023-03-31,282.80157470703125,Q1 2023
212,2023-04-30,301.39996337890625,Q2 2023
213,2023-05-31,322.8311462402344,Q2 2023
214,2023-06-30,334.7754821777344,Q2 2023
215,2023-07-31,330.2337341308594,Q3 2023
216,2023-08-31,322.8940124511719,Q3 2023
217,2023-09-30,311.0622863769531,Q3 2023
218,2023-10-31,333.09033203125,Q4 2023
219,2023-11-30,374.04229736328125,Q4 2023
220,2023-12-31,371.2091369628906,Q4 2023
221,2024-01-31,392.4724426269531,Q1 2024
222,2024-02-29,409.08123779296875,Q1 2024
223,2024-03-31,416.0831604003906,Q1 2024
224,2024-04-30,385.03912353515625,Q2 2024
225,2024-05-31,411.2952880859375,Q2 2024
226,2024-06-30,442.8213806152344,Q2 2024
227,2024-07-31,414.4855651855469,Q3 2024
228,2024-08-31,414.0316467285156,Q3 2024
229,2024-09-30,427.09356689453125,Q3 2024
230,2024-10-31,403.3220520019531,Q4 2024
231,2024-11-30,421.1458435058594,Q4 2024
232,2024-12-31,419.1965637207031,Q4 2024
233,2025-01-31,412.791748046875,Q1 2025
234,2025-02-28,395.6121520996094,Q1 2025
235,2025-03-31,374.087158203125,Q1 2025
236,2025-04-30,393.88818359375,Q2 2025
237,2025-05-31,459.60443115234375,Q2 2025
238,2025-06-30,496.5936584472656,Q2 2025
239,2025-07-31,532.6243896484375,Q3 2025
240,2025-08-31,506.69000244140625,Q3 2025
